book,gross_exposure,path,seed,ending_after_tax_wealth,after_tax_cagr,gross_losses_realized,gross_losses_liquidation,disallowed_wash_losses,net_realized_pre_liquidation,tax_benefit_used,unused_loss_carry,liquidation_tax,tracking_error,max_drawdown,annual_turnover,management_fees,borrow_costs,transaction_costs,payments_in_lieu,dividend_taxes,debit_interest,min_margin_excess_ratio,max_net_exposure_error,maintenance_deficiency_observed,feasible_at_inception,deleverage_events,final_exposure_scale,yearly_taxes_paid
130/30,1.6,116,123,3406509.2983298325,0.1303969001004881,2677679.144239958,84609.79431825763,239324.20081086436,2049248.7588131367,79353.26319252302,-0.0,338858.6028993948,0.07589329434886266,-0.26014560814113374,1.7550920341902265,95208.96187475887,48321.66374767147,41076.525347476614,83757.55049596385,86901.88227101481,15205.943461881285,0.5681938990029107,0.032443158348262724,False,True,0,1.0,966260.930040777
130/30,1.6,117,124,2037922.105208574,0.07378852358906562,2261040.1413937868,214001.8118213965,225876.425957321,1362986.965805984,8051.913295024649,-0.0,33286.51143842489,0.08047520885127582,-0.19131307091486283,1.748884654994665,79246.58108200238,40919.93461458584,33304.2553274404,70927.8866652821,72647.07884838084,12245.87870380856,0.5714258964997648,0.0405791231122159,False,True,0,1.0,423129.9890242273
130/30,1.6,118,125,963132.9909275201,-0.003749331246069243,1723489.0739987683,32565.215217720957,107494.86545465351,-189150.01971961057,130793.13633272024,-0.0,61540.299027198176,0.0825289318857325,-0.4325683519384168,1.898603455060286,41554.65215199366,21778.047815080663,19041.231233719052,37748.616212806475,38319.65211786458,4485.713611450923,0.5712543596350239,0.03956498028341726,False,True,0,1.0,111432.96094519137
130/30,1.6,119,126,1871031.0752944665,0.06465304379335457,2081182.1451620073,130381.35684283226,144686.974457834,932952.2758468043,84048.0,-0.0,65704.42505969231,0.08762184216005389,-0.39498104887909535,1.8294117389721027,58847.74287393529,30525.039624099558,26292.296317919016,52910.068681772565,54119.96832940021,9310.991451180022,0.5692382337344174,0.041255041981379525,False,True,0,1.0,384291.63726990577
130/30,1.6,120,127,2163996.1403661002,0.08025341566072353,2473740.459366312,98248.48666216088,176397.2187761286,1459800.843058292,8408.820870691,-0.0,93283.44434492584,0.08127783070471523,-0.18750014266507953,1.7123662802306039,82191.30394321683,43352.79530600703,33926.822320692714,75144.84519707883,75766.28602383166,13228.258900320445,0.5695759733558478,0.04231371050909649,False,True,0,1.0,504661.60200049775
130/30,1.6,121,128,617248.0795137552,-0.04710296692963045,1796819.7713099848,10635.50567353589,144504.4264418943,-611461.9607632011,262360.81981832,-0.0,28834.996850143056,0.0824163507148761,-0.7559900341918255,1.9863084218211724,31559.47240094764,16699.065866227582,15029.531080321152,28945.04750146115,29252.641975715072,1686.6205916460572,0.5684650920397301,0.04081066652457388,False,True,0,1.0,64220.856197177505
130/30,1.6,122,129,1538353.9922449775,0.04401233117481551,2282539.502554569,75985.61448943843,150946.2493487599,407912.59210863087,109213.16075972014,-0.0,97984.26142871233,0.07619657060073719,-0.3166270187936825,1.6937682292831457,61017.94940055895,32018.1158095601,25025.771132028996,55498.06740323749,55996.89148537418,5645.599046314619,0.5696252463311704,0.02693267539009747,False,True,0,1.0,289229.6033398764
130/30,1.6,123,130,2037420.0377582195,0.0737620665403842,2028469.4250128316,38060.01558012571,158367.98166544887,1160792.9347416537,73061.87751736923,-0.0,136025.01220392963,0.08106907006510651,-0.28404623743667523,1.8069740171488413,67544.62577481865,34782.61273215053,29707.08193102457,60289.862069060895,61828.55084921333,9550.675009263992,0.5699338226403632,0.028561954127616307,False,True,0,1.0,583987.8064520743
130/30,1.6,124,131,1512480.2196842087,0.042242960162296006,2576357.577445207,155811.85656079184,237561.39222781474,651134.8097992821,120037.24119189686,-0.0,50294.635966217575,0.0816076089433584,-0.34149125116081414,1.841528775985445,71647.05067097758,37516.2138058007,31292.87332337787,65028.10393005456,65496.13573966567,7013.758945423885,0.566225930133891,0.0400414391306132,False,True,0,1.0,348214.4698060652
130/30,1.6,125,132,2488655.539210696,0.09545988571856578,2489960.0941324485,223863.6388293899,183714.6630285634,1960383.9448834788,0.0,-0.0,54371.54663646824,0.06179146506454118,-0.2996812065412965,1.592763297882133,92664.88877078422,47874.799144143406,35693.547457492175,82982.9851831819,85108.73147461783,17693.790891866545,0.5716566508037687,0.03854727656098356,False,True,0,1.0,592737.7766914098
130/30,1.6,126,133,720133.1000565953,-0.032298805075042236,1574889.6288363975,10357.074517772846,112582.31755489805,-409416.26366787375,135396.42875333325,-0.0,39850.601306921766,0.08049044344372171,-0.5935312135849933,1.7306579003791331,37062.10458445754,19784.85192725961,15533.612573777767,34293.74334058333,34468.42333357975,3678.114407587691,0.5680325947574489,0.03788658472900153,False,True,0,1.0,35908.34216744022
130/30,1.6,127,134,2256711.4149109703,0.08479481959059187,1968332.2659239017,150212.99204171376,254587.29440068398,1820554.6166354674,78858.30944826094,-0.0,34309.089879170526,0.08589617086224995,-0.2374615881119897,1.743095906338078,63575.216792366686,33647.97048504725,27385.93505090481,58323.14884074858,58895.381456469484,12739.802825951876,0.5681053774943055,0.055635247890409634,False,True,0,1.0,554009.1275591394
130/30,1.6,128,135,1551070.6145264874,0.04487215806633005,1746237.1381373191,204865.5322398315,129099.28150483451,708723.6150268924,83391.37740799165,-0.0,20233.249710278935,0.07814498819389215,-0.2840411947041087,1.6670165510379444,59296.56451746197,30748.026429909864,24004.634568658003,53296.579145177115,54745.83676576562,9458.214725703421,0.5693815779110719,0.030473641668387508,False,True,0,1.0,282403.4729407582
130/30,1.6,129,136,998574.9055980217,-0.00014260091300077882,1800701.262632714,35970.432275508436,150350.12318357607,-114164.06147337571,144495.05764200375,-0.0,58992.56258580461,0.08893110817199901,-0.4850713992392346,1.9059671853571973,44137.39215752471,23513.838352438936,20254.75447129968,40757.319810894165,40590.37667767231,1271.989731087867,0.5678108600726605,0.03604810750155163,False,True,0,1.0,137830.87593318173
130/30,1.6,130,137,2031293.1714446722,0.07343873035523507,2728480.0755891614,6469.971211194128,209041.33541403283,1254734.619558558,46047.83495961131,-0.0,78350.77148531804,0.09565186049736463,-0.2759641705656313,1.8662239689786162,78355.57663202062,41353.351632001475,34967.161102357866,71679.14282880255,72263.29669155393,14112.461845482492,0.5711914731962724,0.031435525201882086,False,True,0,1.0,503546.1433970794
130/30,1.6,131,138,1638422.737993776,0.05061257980837941,1886660.9364627316,138105.2104588762,193340.5927224477,914038.9235958853,51892.63074626653,-0.0,41644.625921567786,0.07393528785578846,-0.30868640514357415,1.6827644898666736,65746.28473828369,34016.5376239143,26770.165496916452,58961.99854811813,60305.7471734448,8196.365334045,0.5705616674674675,0.02673647264669743,False,True,0,1.0,364361.69908531115
130/30,1.6,132,139,1876133.9254413014,0.06494305014185664,1839048.8246607026,34747.99713319037,140933.14782741986,895464.7494604735,60296.543681938434,-0.0,107304.89558415132,0.0783131359241967,-0.19402595413217227,1.7225100520342547,61926.3332980665,32604.731183816082,26126.813492409787,56514.867385281206,56930.44488677615,7899.258287117312,0.5666358492779681,0.046634616395929473,False,True,0,1.0,400974.4377855398
130/30,1.6,133,140,901285.4066400268,-0.010339506473007076,1713351.7862761447,79374.7174504098,112174.83284929662,-169996.43865676696,193769.05068235364,-0.0,10449.04104270506,0.07261089330656718,-0.4477921414927122,1.7938000427014174,38429.791703395174,19945.001350821352,16706.710904001913,34571.33567475701,35418.00516998898,4180.2672830090905,0.5721948389967783,0.0334909930704308,False,True,0,1.0,131923.81659195383
130/30,1.6,134,141,1156038.133164757,0.014605508823027025,1834261.8826889014,9119.168388800152,95326.24674038889,-17508.375831909743,138908.06316059432,-0.0,68909.02861013029,0.08775697744707933,-0.36153867622718905,1.7303432311619864,47364.604295942794,24431.730982503133,19903.3801075968,42348.33370300544,43529.68350765492,4137.385152266197,0.5693910107302965,0.03835955114717482,False,True,0,1.0,165910.31867226516
130/30,1.6,135,142,1123133.7928086922,0.011679965008160487,2113821.774772211,27958.46514660955,186976.02366046121,158246.57998196932,166635.17779432688,-0.0,44843.21047584263,0.08338243878358964,-0.5374005541085569,1.760001082864236,48185.298346139265,25135.962660133067,20469.624048504153,43569.001944230644,44502.82422299804,6158.49033749372,0.573647653830542,0.03763661442197752,False,True,0,1.0,231788.59600469907
130/30,1.6,136,143,894122.9283186643,-0.011128812416626221,1956716.42114082,12562.486345553873,119486.06469958054,-176265.01741737602,198468.25819116726,-0.0,40087.60821447405,0.08725149718217119,-0.5551526398399651,1.8120159480337505,41186.89580829005,21815.2472060027,17992.66691983937,37813.09515707133,38200.65134607639,6279.779742767439,0.5713284515783092,0.04075035935081295,False,True,0,1.0,163368.0727616278
130/30,1.6,137,144,959773.2534277639,-0.004097404314644448,2194086.259252845,25972.18085274964,81552.1596041534,-171888.39183500333,194029.04053349548,-0.0,25085.749614084594,0.08085040372736821,-0.5164245972637541,1.968546843974209,45978.735971897775,24136.616300945272,21553.801062169427,41836.80158830514,42311.75397994344,4278.135532969675,0.5665637589683448,0.03797842404028162,False,True,0,1.0,175779.77617079724
130/30,1.6,138,145,1183661.9836381264,0.017004254958554732,1795643.5235486422,164238.45467770132,112624.30621924694,254392.9629668516,170978.0477932661,-0.0,1613.6906040470385,0.09587331141591461,-0.37714086308180583,1.7278895123713773,43036.97238138348,22375.855600997053,18174.638818572304,38784.816375061564,39806.92166459695,8032.978401125275,0.5674914140224834,0.03493897562554449,False,True,0,1.0,208419.5684279141
130/30,1.6,139,146,1322858.706255516,0.028374610900727903,2146671.4580864403,18468.15165725001,140063.2622520408,324913.1146952874,159935.60671779944,-0.0,65679.83384816858,0.06638841969753315,-0.41687805887123797,1.7831693467100191,62222.69935293819,32461.25772808125,26485.666848098383,56266.1800620075,57060.5958143591,6398.20121602113,0.5669476456937167,0.05785993760154318,False,True,0,1.0,309560.61017002695
130/30,1.6,140,147,1294838.995320028,0.026175347301064633,1852081.6403940883,56276.47928137156,156292.70594203,263249.3556753521,151005.17171841493,-0.0,55214.76439572115,0.07466209054946464,-0.4551999254475577,1.692856230092143,50660.89424360435,26971.683791586896,20858.018159204457,46750.918572083945,46837.547171553444,6518.995556904454,0.5626216496279981,0.03603573825320483,False,True,0,1.0,246356.0176937683
130/30,1.6,141,148,1072409.4235677551,0.007015284094076479,2153637.8162773307,33960.78728572886,131504.01052463357,79687.69068816473,214518.09069812903,13808.395054724737,0.0,0.08157327712559871,-0.4628638018560255,1.9675908038715655,51449.81811029683,26861.623550630313,24005.388945452312,46560.14748775922,47370.21958599589,5106.34100602703,0.5744833022425224,0.028662448294942133,False,True,0,1.0,226280.16747358136
130/30,1.6,142,149,1093706.0041144548,0.00899742900632483,1996005.4454276068,27499.015267690556,136541.27769671383,-132587.7777783419,113870.6123747292,-0.0,52397.400372325515,0.09417914813512965,-0.47198156100529265,1.630967648999728,52991.408756543366,27642.902356217444,20834.346415453387,47914.36408411024,48810.31937209089,6025.506536485523,0.5690560270815397,0.04671601983712215,False,True,0,1.0,135257.64859853213
130/30,1.6,143,150,746543.7137075211,-0.02880704299383996,1468740.9703260246,88725.75124813596,84835.14608339159,-481655.18411947676,241496.76559129084,-0.0,21889.144725750346,0.07494667610331428,-0.5945652188373745,1.8566499972035502,28073.477959518834,15061.909256169578,12821.767145683156,26107.309377360594,26100.808439298577,1736.7010608464639,0.5675294802946598,0.04692838101975694,False,True,0,1.0,69030.08287746413
130/30,1.6,144,151,603369.6848626854,-0.04926748149954441,1407598.8897393285,27063.81726206968,62934.592145581315,-708859.2278573621,301637.0034323658,-0.0,25460.114542694122,0.08849658735565889,-0.7516909772955332,1.9493272248033537,21708.752134461392,11854.181928438598,10490.71040416243,20547.24867596023,20356.37303041683,564.72206571219,0.565284389408034,0.05478942411060783,False,True,0,1.0,56610.46476412971
130/30,1.6,145,152,959071.4738978778,-0.004170247991489018,1889750.6365451352,50816.69159820479,141474.81547073903,-171244.175848089,188470.29413010803,-0.0,44181.17202638338,0.10335486862773814,-0.4812389172231164,1.819327194594225,44195.44522286951,23138.72949405562,19309.968010618006,40107.13112302976,40766.705519833806,5315.254900364361,0.5650697968284597,0.04495174280731318,False,True,0,1.0,156567.65566565382
130/30,1.6,146,153,1638577.68410117,0.050622515058821094,1791792.0235301296,20367.496414905538,140667.0750416759,477090.4548925077,85706.62737767177,-0.0,155158.05511781987,0.06936005767944144,-0.215195653484189,1.8260736301241303,52323.712557508166,27603.78926698291,23491.943371064757,47846.5680627704,48182.56480189485,5331.465836718714,0.5678033996054925,0.03261892329659566,False,True,0,1.0,365336.90988142195
130/30,1.6,147,154,968288.3597076603,-0.0032173475897828707,1768245.5401282914,12954.944917231036,70300.68421438347,-366599.8619503818,220893.67472475156,-0.0,76908.14252708573,0.07038753973469049,-0.5021350899059389,1.8464674612322451,36588.743120394225,19323.951290818008,16492.963287035516,33494.848904084545,33739.94388605589,1497.0867367908716,0.5707224261614784,0.03784238526579298,False,True,0,1.0,138735.11609230711
130/30,1.6,148,155,587810.3767255832,-0.05174809283261883,1619702.1793403113,10448.34791048468,84584.67822240786,-748209.2974963424,271601.42982163874,-0.0,38972.650540043236,0.08714956549055099,-0.7531606298421184,1.9851547881650398,28001.982781991424,14578.336890925988,13424.269046802723,25269.117277605033,25957.032636800257,1322.202478593356,0.5701801731347259,0.04137161774697273,False,True,0,1.0,31261.719619974523
130/30,1.6,149,156,681059.3453318545,-0.037682251756200325,1384538.6340209956,18822.730088825963,77363.78329349631,-584542.8546617345,255769.53953557502,-0.0,24085.137231088986,0.07408943052222228,-0.6198062541890996,1.9665007030889288,24956.92961799666,13227.955376501171,12081.621527259966,22928.45598593537,23235.50138131802,1560.0322898414418,0.5708514063646676,0.030067950476817762,False,True,0,1.0,50851.51088059649
130/30,1.6,150,157,1310434.756123671,0.027404681517810392,2400899.3296402986,139325.40758957574,157887.1191509722,427442.23212676955,156074.77975386093,-0.0,12021.220246139063,0.08593594815420189,-0.50446611538036,1.6800762468888037,63491.95996345875,32943.95030458914,25465.225701010204,57102.84719462117,58638.77592082709,13964.80670779118,0.5686398475163565,0.053011144848343905,False,True,0,1.0,316414.6250038654
130/30,1.6,151,158,1558149.3946497126,0.04534804058545028,2618528.639469856,101646.25366932298,197212.50976239808,570287.8338947294,147698.43044308334,-0.0,62026.473828420916,0.08747207439237144,-0.43132727947298066,1.598586844361236,70870.55496636328,36592.127229883816,27248.453388451668,63426.353865131925,64935.417224447985,9012.082395964011,0.5716465960973307,0.034254899760691515,False,True,0,1.0,347800.1982298436
130/30,1.6,152,159,1711553.2728561144,0.055210349526974234,2431790.2840648782,27599.093496403217,168221.35313460248,1037426.7580503189,123406.88973037971,-0.0,18090.347655125574,0.08135675409843858,-0.3967654269124681,1.735571732019126,81467.43578240434,42443.89525815377,33533.75089294377,73569.41844746655,74953.20474796499,15294.864207930075,0.5682978606845042,0.05704308461079588,False,True,0,1.0,393690.77951487893
130/30,1.6,153,160,1248789.6040777348,0.02246612269312953,2071731.0794464615,8006.546538231762,122111.57387991181,113234.20335520404,174364.49107054083,-0.0,69872.02455008523,0.09457374204304565,-0.42004658815906726,1.7955629975574325,53953.19284950381,28678.590254649258,23246.881242025243,49709.55644139206,49548.93477824477,4403.300083597708,0.5678332697671803,0.05191351260946242,False,True,0,1.0,255241.25883079114
130/30,1.6,154,161,1230417.0166650633,0.020951785234114118,2182354.9779641298,60322.160048121914,139143.22794879926,324456.0277724558,101978.43701598626,-0.0,27688.211398610052,0.07535632399516691,-0.35956107043907704,1.8492903115450932,59276.75211573796,30863.863186899765,26111.374166944508,53497.36285729291,54368.690993350254,6512.876377853364,0.5707142121571648,0.04103130741903405,False,True,0,1.0,242702.5680122808
