scenario,book,gross_exposure,path,seed,ending_after_tax_wealth,after_tax_cagr,gross_losses_realized,gross_losses_liquidation,disallowed_wash_losses,net_realized_pre_liquidation,tax_benefit_used,unused_loss_carry,liquidation_tax,tracking_error,max_drawdown,annual_turnover,management_fees,borrow_costs,transaction_costs,payments_in_lieu,dividend_taxes,debit_interest,min_margin_excess_ratio,avg_long_exposure,avg_short_exposure,max_net_exposure_error,maintenance_deficiency_observed,feasible_at_inception,insolvent,deleverage_events,extension_scale,yearly_taxes_paid
"No outside gains, zero alpha",250/150,4.0,85,92,1376961.5222450367,0.03250504043450264,5879422.892229039,27205.90777532462,0.0,58028.047446329,11016.0,-0.0,268216.02800993086,0.18857386550798935,-0.39850507162710413,5.576497355387924,56139.47127832569,124156.9174270922,74328.80290771654,215205.32354029303,89970.37026483711,3834.1246518380203,0.013249315043873187,2.33274553422076,1.3303486420314066,0.018796794736328115,False,False,False,0,0.8848484848484848,378423.0735669943
"No outside gains, zero alpha",250/150,4.0,86,93,698859.2732061343,-0.0351962713119327,4426208.105379707,0.0,0.0,-712355.9666193926,12240.0,144890.45058438636,0.0,0.239062649313443,-0.6162052300816603,5.352341622655228,41879.39794796929,93733.42452219893,52817.24307802586,162471.26917181144,67652.50727774609,4190.666471164593,0.010625679504385269,2.3347835915750403,1.3299020628052978,0.025333368368810172,False,False,False,0,0.8848484848484848,67652.50727774609
"No outside gains, zero alpha",250/150,4.0,87,94,2638108.242377733,0.10186721459072912,6775935.8089078115,33839.01484763054,0.0,79833.49558715452,11016.0,-0.0,554326.8664923186,0.221797854791692,-0.7224393851995111,5.636333059973505,60671.55503647761,132157.23671170053,83603.96204460622,229072.54363361435,96479.90630469879,5485.049679194087,0.012259160043940261,2.335265342848379,1.330375082370336,0.026803374172396977,False,False,False,0,0.8848484848484848,676233.1447467601
"No outside gains, zero alpha",250/150,4.0,88,95,1147561.7843288223,0.013859109658784563,5408639.807578547,2395.3381133678286,0.0,-267265.77293937944,11016.0,-0.0,105955.91334494788,0.21298727444837326,-0.4056351741765778,5.714666791121678,49886.86748062258,113435.96676335506,67353.07115653358,196622.34238981537,81294.51952677211,4753.20253736689,0.013062021943053259,2.333907899204022,1.3295884359217063,0.018588742978800754,False,False,False,0,0.8848484848484848,186026.43287172
"No outside gains, zero alpha",250/150,4.0,89,96,359375.10424400977,-0.09727639504143537,2972863.764514972,11428.57106392052,0.0,-787562.330891934,12240.0,541498.7937120371,0.0,0.17694724059381714,-0.6605429505581545,6.1582962337677305,22906.306289892873,52253.480325264434,33752.19460809913,90572.69923045834,37341.68486782346,1437.5723015051228,0.008909767033837447,2.332847241697679,1.3331560360852535,0.01702882403967121,False,False,False,0,0.8848484848484848,37341.68486782346
"No outside gains, zero alpha",250/150,4.0,90,97,1231639.719707745,0.021053194997293856,4939487.560961743,2529.717671845642,0.0,-139243.7570498383,11016.0,-0.0,122390.84662355707,0.2257509152182126,-0.6065456201573439,5.770512749855919,41782.82906673195,92348.73758098547,57778.996506583724,160071.14514037475,66909.00961659123,2553.4058420876486,0.009846075285839723,2.3338875293512453,1.3329564237692964,0.012760272304001008,False,False,False,0,0.8848484848484848,188075.85624014828
"No outside gains, zero alpha",250/150,4.0,91,98,2996063.409873473,0.11597663016503867,7898513.612745307,9172.701738973226,0.0,864513.1535834146,7344.0,-0.0,732719.67467072,0.17848303169739693,-0.25419072484898386,5.603656371776926,86568.36791701998,189801.59856739003,116472.27447019127,328989.43751680944,138168.06344954527,7995.677570819221,0.011858900234643515,2.3333830208856567,1.3303903728885165,0.015532424709808978,False,False,False,0,0.8848484848484848,1080925.8686731178
"No outside gains, zero alpha",250/150,4.0,92,99,1545663.341242667,0.04450732668603141,5516683.041347617,197.53686744319882,0.0,-126295.00691270549,11016.0,-0.0,232017.2337655231,0.2216733767533947,-0.5401537124929449,5.538749899454656,52985.86545804556,117853.00472043462,70191.71425414758,204278.54151542002,85249.56167939445,4911.642595113335,0.01284765132749663,2.33481211772123,1.3318788124948377,0.024191245263642358,False,False,False,0,0.8848484848484848,316042.7954449175
"No outside gains, zero alpha",250/150,4.0,93,100,5616392.019479439,0.1883537510176383,15338994.026641801,27291.051599359344,0.0,3120276.553614854,6120.0,-0.0,1089019.283088322,0.2096832673333729,-0.43842372610043845,5.611702713660806,164687.21773508305,356332.41006573907,219671.35582491112,617642.8441139479,261157.2473245146,20464.86285257324,0.012526367016715124,2.3341328467320066,1.330613459044246,0.01892617585544043,False,False,False,0,0.8848484848484848,2096774.2168125575
"No outside gains, zero alpha",250/150,4.0,94,101,3026091.9649330177,0.11709012382306394,8579337.254252706,480.76320394855145,0.0,387421.64412945346,8568.0,-0.0,650726.3998756643,0.2092387693528168,-0.41716036396440725,5.35445492540834,90000.08396305192,194454.7324152591,115519.3729747497,337054.8695197824,142472.63149334554,9398.058645207897,0.012820470524853451,2.3336751733001733,1.331411317239254,0.025350046236167545,False,False,False,0,0.8848484848484848,957593.8980004718
"No outside gains, zero alpha",250/150,4.0,95,102,460951.2963859718,-0.07452326859457292,5815087.054214549,719.1356569602965,0.0,-615889.6272824069,12240.0,362414.53954819613,0.0,0.21216561061350647,-0.7422756892440041,6.080318821296718,47180.34001911581,104009.9313697526,66282.66582038421,180283.88104090447,75439.46430658792,2650.4206123956305,0.014930099079941582,2.3313933794665234,1.3305925649058339,0.014364807186375339,False,False,False,0,0.8848484848484848,75439.46430658792
"No outside gains, zero alpha",250/150,4.0,96,103,1531916.9024081293,0.04357464978146064,5686750.213827936,2477.851093758593,0.0,66452.76969299238,11016.0,-0.0,264207.40806283953,0.17500645831023626,-0.3658998620577557,6.031283410814197,54999.4514483852,123220.65947216623,78735.67368215672,213582.47641842146,88864.44918883656,4803.256916335403,0.01244066021303861,2.3342135898551915,1.3299619796741022,0.018688658573151162,False,False,False,0,0.8848484848484848,375313.61643860827
"No outside gains, zero alpha",250/150,4.0,97,104,1514653.7483674514,0.04239264022569045,5010052.9180306895,1326.1232997926088,0.0,-418301.60291839193,11016.0,-0.0,213448.99254812667,0.15855079267243583,-0.4176704854658313,5.624936601873719,44289.031588627,98758.33665729169,60254.17929984534,171181.11687263896,71218.526639685,2375.2242776446615,0.010557320080545338,2.3327633469859714,1.3340517424586456,0.02011574795917981,False,False,False,0,0.8848484848484848,283443.5191878117
"No outside gains, zero alpha",250/150,4.0,98,105,1737284.2087506894,0.05678608753955383,5572004.410821536,5007.835339865629,0.0,-276491.69750112365,11016.0,-0.0,293606.34906596324,0.21909947873107724,-0.3876783069287316,5.392013033067513,55701.219139056855,122834.61058520329,72172.186953569,212913.3250143524,89170.07378776895,4719.467265296988,0.012618805114000674,2.334517135221482,1.3311387783816346,0.01803992319491199,False,False,False,0,0.8848484848484848,381552.42285373225
"No outside gains, zero alpha",250/150,4.0,99,106,470691.32671976014,-0.07258605985289257,4040779.183146716,12582.477315703656,0.0,-658850.9119328973,12240.0,405558.0752965757,0.0,0.25106949730826283,-0.6455091875814092,6.043033340224516,30122.084389545416,68524.03555172343,43045.14704741826,118774.99495632066,49082.305896654616,2670.2061783648296,0.013703997700258746,2.3335281106548806,1.3305808454850068,0.022393171066319217,False,False,False,0,0.8848484848484848,49082.305896654616
"$500k ST gain in year 3, zero alpha",100/0,1.0,0,7,1146769.8481834687,0.013789121172184116,865651.7074351433,0.0,0.0,-271022.093458981,115341.62876539318,-0.0,68706.94081670018,0.026089525645343347,-0.3358048388933754,0.7180215372594431,47874.82748705315,0.0,8768.1084131008,0.0,34361.6070915681,27227.069996743903,0.7197500518588823,1.044437640066016,0.0,0.12099979256447102,False,True,False,0,1.0,123610.86312056717
"$500k ST gain in year 3, zero alpha",100/0,1.0,1,8,1523901.8889504285,0.0430273600925275,755370.929853252,303.3890495927753,0.0,-227315.43662425847,147856.82236133813,-0.0,202484.66871745727,0.022042543793478652,-0.4766022964213935,0.609906313526424,43661.46390605017,0.0,7299.27038151522,0.0,31284.076898038944,24772.685443233077,0.7196271654605149,1.0421492129023164,0.0,0.12149133815794078,False,True,False,0,1.0,265917.48474303656
"$500k ST gain in year 3, zero alpha",100/0,1.0,2,9,1219594.3874339387,0.020050191475902146,891838.6228203939,488.2971991724809,0.0,-179644.74643048772,34607.63165861106,-0.0,71395.7793858363,0.015591371642157013,-0.22957603727992915,0.6474705988644087,56350.82630402407,0.0,9290.21507360005,0.0,40458.80472606494,32760.28775604982,0.7221272324195293,1.0437175964499368,0.0,0.11149107032188321,False,True,False,0,1.0,110630.58411190123
"$500k ST gain in year 3, zero alpha",100/0,1.0,3,10,585506.1445287999,-0.05212046743012588,1012057.8431012308,318.94481097509674,0.0,-588485.2328381537,18773.52706256989,435579.48194846394,0.0,0.023483520356444135,-0.6973850823344301,0.7918272901640633,43089.417410748225,0.0,8405.72271980811,0.0,31032.72594118187,26495.27032686191,0.7222681992514397,1.0487069858318123,0.0,0.11092720299424141,False,True,False,0,1.0,31032.72594118187
"$500k ST gain in year 3, zero alpha",100/0,1.0,4,11,2338931.4600629276,0.08868377250620751,655504.9189312696,59.611016594287356,0.0,268780.13527648844,55934.53879684524,-0.0,354273.85202036565,0.017253777905893525,-0.2439101101142146,0.48068794332812803,69159.58203980468,0.0,9270.846340822876,0.0,49396.208939553006,35813.23807335319,0.7246364552078975,1.036941297284239,0.0,0.10145417916840982,False,True,False,0,1.0,503103.1709398255
"$500k ST gain in year 3, zero alpha",100/0,1.0,5,12,2770862.602301659,0.10729030931550176,672402.422861951,0.0,0.0,424324.22314110113,14656.37729218349,-0.0,454975.20975329325,0.017496177881230483,-0.3490797375442233,0.3359711931038609,97653.68961701069,0.0,9504.697922206331,0.0,70565.04990023948,63716.87644796807,0.7274274278265255,1.0494239745393987,0.0,0.0902902886938981,False,True,False,0,1.0,635403.4954225337
"$500k ST gain in year 3, zero alpha",100/0,1.0,6,13,1744683.2018330207,0.05723530636133778,801376.1447330992,0.0,0.0,96579.92782396585,73622.30796474149,-0.0,157772.74873997932,0.02160452385504538,-0.4155732982454531,0.4725328227418382,72309.52725939125,0.0,9049.856361396523,0.0,52213.03130159089,46779.86502735106,0.725099762211824,1.0468212426787795,0.0,0.09960095115270362,False,True,False,0,1.0,308098.1804279025
"$500k ST gain in year 3, zero alpha",100/0,1.0,7,14,1571197.32597722,0.0462201329709091,808891.1931280674,0.0,0.0,59596.51120090703,21049.96416039398,-0.0,142878.0318807527,0.020622472818393953,-0.3327825635178996,0.48296380010575907,69635.1768342606,0.0,8869.507426579978,0.0,50385.45019023636,46687.29109463648,0.7165897684850592,1.0519863481072114,0.0,0.1336409260597633,False,True,False,0,1.0,219796.97370343877
"$500k ST gain in year 3, zero alpha",100/0,1.0,8,15,2250159.3617574307,0.08447945198966766,605597.8873094651,388.86257679651425,0.0,461792.11061479035,34787.41744041271,-0.0,261564.39397893727,0.017485526324337818,-0.2506545351734363,0.3754861214165942,81906.2740503262,0.0,8638.27340897749,0.0,59041.09720187113,50540.48436997944,0.7262659088978873,1.0473605997104627,0.0,0.09493636440845066,False,True,False,0,1.0,452417.03018617106
"$500k ST gain in year 3, zero alpha",100/0,1.0,9,16,2157962.6860014214,0.07995185081942746,658985.7148041907,0.0,0.0,185908.13738548756,66008.45163264018,-0.0,326088.55596581026,0.01907101895053944,-0.26450142008437416,0.4366337207880157,68583.69454100654,0.0,8498.202728230748,0.0,49165.78668862385,37591.6529529441,0.7178467204852815,1.0435302087809977,0.0,0.12861311805887388,False,True,False,0,1.0,453960.54414466314
"$500k ST gain in year 3, zero alpha",100/0,1.0,10,17,881750.0979348125,-0.012505804184901215,989452.0416722602,11887.5725164483,0.0,-445938.0023967699,107771.07192429628,-0.0,6144.3592336052625,0.024823281101927174,-0.3065659072416007,0.9382153430925586,40263.636609323534,0.0,9295.844730597995,0.0,28751.64080350419,20123.70023683719,0.7248829702031188,1.0367747860732321,0.0,0.10046811918752474,False,True,False,0,1.0,33672.00003710945
"$500k ST gain in year 3, zero alpha",100/0,1.0,11,18,885939.5442441137,-0.01203761766541378,982525.4852945313,0.0,0.0,-488517.55787503085,96126.2326173942,-0.0,2446.636901263689,0.026017033980889014,-0.5603150076070362,0.8412924348654421,40489.65447604833,0.0,8513.003634129502,0.0,29049.785623053183,22503.14904482371,0.7220442723384308,1.0437974659983813,0.0,0.11182291064627647,False,True,False,0,1.0,30272.42252431687
"$500k ST gain in year 3, zero alpha",100/0,1.0,12,19,2070917.4608326124,0.0755145225339311,632857.7322709676,303.0807854729304,0.0,77792.50820010324,102992.90938559215,-0.0,314560.7717984158,0.022003386744320105,-0.23274986879547666,0.45367730535590145,57858.678382940554,0.0,7553.425418585566,0.0,41772.916721314534,37776.268392062935,0.7210984993753805,1.0464145815817738,0.0,0.11560600249847819,False,True,False,0,1.0,440604.9941109237
"$500k ST gain in year 3, zero alpha",100/0,1.0,13,20,576355.5786807279,-0.0536123808633433,1005299.7263486317,9910.899990628,0.0,-649892.022040313,166033.22396722875,198805.90779134314,0.0,0.022254017252278793,-0.6059678289658361,0.940281621471488,31707.363953204505,0.0,7343.653609368172,0.0,22733.020010528988,17660.414332332475,0.7215324025033348,1.0415524760031458,0.0,0.11387038998666066,False,True,False,0,1.0,22733.020010528988
"$500k ST gain in year 3, zero alpha",100/0,1.0,14,21,1163379.0915171215,0.015247959817815238,782879.7332959012,340.60790807585454,0.0,-223922.91921541793,57946.81074295222,-0.0,50275.44130322624,0.017651368541371785,-0.40032836262555327,0.6586879142988136,54035.66682505725,0.0,9063.414432724701,0.0,38996.09545345946,34603.74799947441,0.7210656646158579,1.0503144246953937,0.0,0.11573734153656856,False,True,False,0,1.0,103366.01780348246
"$500k ST gain in year 3, zero alpha",100/0,1.0,15,22,2942636.2589988885,0.11397041826208798,645130.7432506229,344.6343217836488,0.0,421676.3830841605,18786.12810370908,-0.0,509780.1879590073,0.017705659244035006,-0.4187641016365492,0.3108474820738979,95870.47341120518,0.0,8935.914801000588,0.0,68947.76294490254,55973.588003921956,0.7184502657810725,1.048595688043128,0.0,0.12619893687570993,False,True,False,0,1.0,693736.2664650287
"$500k ST gain in year 3, zero alpha",100/0,1.0,16,23,1104702.218090856,0.010007322953732745,942181.4406592301,692.5363317204675,0.0,-229285.93755123473,50181.4206455198,-0.0,32870.19878472036,0.01824638942058049,-0.418054250421949,0.5949636362464636,57548.91252115977,0.0,8684.75720973634,0.0,41365.32869768496,33956.21866957349,0.7245050196399816,1.0441662707879917,0.0,0.10197992144007362,False,True,False,0,1.0,87897.41978715395
"$500k ST gain in year 3, zero alpha",100/0,1.0,17,24,636682.4162120521,-0.04414440724206825,1030044.6553599598,0.0,0.0,-567542.2267557383,75379.43450461054,290627.0078027076,0.0,0.023875163659679212,-0.5904256195288844,0.9336083852312947,38718.41314237665,0.0,8837.497428398578,0.0,27610.4661869135,18836.42017992283,0.7233701358448024,1.0361954197450307,0.0,0.10651945662079076,False,True,False,0,1.0,27610.4661869135
"$500k ST gain in year 3, zero alpha",100/0,1.0,18,25,3342001.8047895753,0.1282378570441185,769774.884328379,0.0,0.0,944192.8393327813,3672.0,-0.0,497211.70569535176,0.016312544290751494,-0.3058564672202634,0.31660233278838085,119672.20275821375,0.0,11014.63755851048,0.0,85716.10459527018,64718.983682973216,0.7267339650458752,1.0404579428479572,0.0,0.09306413981649952,False,True,False,0,1.0,815993.8878409584
"$500k ST gain in year 3, zero alpha",100/0,1.0,19,26,2998605.4570707553,0.11607128045512183,475973.6217008944,0.0,0.0,746307.0536882953,6342.592863317026,-0.0,447015.12463999,0.02012257905182091,-0.19356728595276662,0.26850596874793586,100320.43817098317,0.0,8291.626567190497,0.0,72269.90459983639,61611.34230993486,0.7228757973219898,1.0452036166161633,0.0,0.10849681071204098,False,True,False,0,1.0,715658.3443809573
